44,1010168,CICI GIGITAN GIGI,117,PCS,99999,0,10000,10000,10000
45,8995205300142,CICI TB PITA K,117,PCS,99999,8333,9000,9000,9000
46,8992775211427,GARUDA PILUS ORI 95GR,002,PCS,99999,3701,4000,4000,4000
47,8998866606158,NUVO SOAP COOL,025,PCS,99999,1675,2000,2000,2000
48,8995205303310,TEMPAT BEDAK KACANG,117,PCS,99999,16667,18000,18000,18000
49,101,PANG-PANG,030,PCS,99999,5000,6000,6000,6000
50,1010179,TEMPAT BEDAK KUCING,117,PCS,99999,8892,10000,10000,10000
51,1010181,TEMPAT MAKAN BAYI,117,PCS,99999,0,10500,10500,10500
52,8992702005945,INDOMILK BTL COKLAT 190ML,012,PCS,99999,2800,3500,3500,3500
53,8992702005976,INDOMILK BTL STROBERRY 19,012,PCS,99999,2800,3500,3500,3500
54,749921001146,TS LEMON-C 25 S,025,PCS,99999,15950,17500,17500,17500
55,8998009020223,BUAVITA APPLE 250 ML,014,PCS,99999,5425,6000,6000,6000
56,8992702000025,ENAAK KALENG PUTIH,005,PCS,99999,8020,8500,8500,8500
57,8993007000062,INDOMILK UHT 200 COKLAT,014,PCS,99999,3200,3500,3500,3500
58,8993007000024,INDOMILK UHT 200 ML FULL,014,PCS,99999,1700,2500,2500,2500
59,8993007000109,INDOMILK UHT 200 STRAWBER,014,PCS,99999,3200,3500,3500,3500
60,4800361347631,LACTOGEN 2 750 GR,033,PCS,99999,89868,94000,94000,94000
61,4800361347594,LACTOGEN 1 180 GR,033,PCS,99999,23546,24500,24500,24500
62,4800361347617,LACTOGEN 2 350 GR,033,PCS,99999,47182,49500,49500,49500
63,4800361347839,LACTOGEN 2 180 GR,033,PCS,99999,23545,24500,24500,24500
64,749921005007,L-MEN MILK COKLAT 6'SACH,025,PCS,99999,24840,34500,34500,34500
65,9556001008596,MILO 150 ACTIGEN-E,005,PCS,99999,12778,13500,13500,13500
66,8992696408647,MILO ACTIGEN 10X14G,033,PCS,99999,12820,14000,14000,14000
67,8992696409026,MILO 300 3IN1,033,PCS,99999,28704,30000,30000,30000
68,9556001008633,MILO 300 ACTIGEN-E,005,PCS,99999,26389,27500,27500,27500
69,1010254,BABY COUGH UNI SYRUP 60ML,017,PCS,99999,4000,5000,5000,5000
70,8998685161005,KONIDIN LOZ MINT,007,PCS,99999,2200,3000,3000,3000
71,8990057408305,NUTRIBABY 2 400 GR,033,PCS,99999,88223,91000,91000,91000
72,8990057526047,NUTRIBABY 1 200 GR,033,PCS,99999,47519,49000,49000,49000
73,8997011870437,ZPORTO LMN 400 ML,025,PCS,99999,2700,3500,3500,3500
74,8992736808123,LARASA RASA SAPI 6X12GR,008,PCS,99999,2160,2500,2500,2500
75,8992736708119,LARASA RASA AYAM 6X12GR,008,PCS,99999,2160,2500,2500,2500
76,8993335514217,BUKRIM BB 300 G,025,PCS,99999,775,1000,1000,1000
77,8993335514200,BUKRIM BK 150 G,025,PCS,99999,775,1000,1000,1000
78,8991001780935,TWISTER 45 STRAWBERRY,028,PCS,99999,4114,5000,5000,5000
79,8991111102498,JB MILK SOAP 80G,102,PCS,99999,3190,3500,3500,3500
80,8992802120043,CHIL SCHOOL 200 COKLAT,033,PCS,99999,30203,31500,31500,31500
81,287,PINSET,025,PCS,99999,3500,5000,5000,5000
82,8998009080272,OVALTINE UHT 125ML,014,PCS,99999,1325,2000,2000,2000
83,8710428763402,PEDIASUE/COKLAT 400 GR,033,PCS,99999,15800,73800,73800,73800
84,8990090420296,SA TANJUNG COLOGNE,107,PCS,99999,24800,31000,31000,31000
85,8992802220019,PRENAGEN MOMMY COKLAT 200,033,PCS,99999,38480,40000,40000,40000
86,8992802220026,PRENAGEN MOMMY MOCCA 200G,033,PCS,99999,38480,40000,40000,40000
87,8992802220033,PRENAGEN MOMMY STRAWB 200,033,PCS,99999,38480,40000,40000,40000
88,8992802220040,PRENAGEN MOMMY VANILA 200,033,PCS,99999,38480,40000,40000,40000
89,711844330214,ABC MACKEREL TOMAT B,035,PCS,99999,18741,21000,21000,21000
90,8992856893702,VITALIS BLISSFUL 60 ML,107,PCS,99999,10900,12000,12000,12000
91,8992856893689,VITALIS BLESS 60 ML,107,PCS,99999,10900,12000,12000,12000
92,8992696415324,FOX'S 125 FRUITS,007,PCS,99999,4998,5500,5500,5500
93,8992919881011,SUGUS MLN PEACH,007,PCS,99999,2420,4000,4000,4000
94,8991389248041,NOTA 2 PLY PAPERLINE,025,PCS,99999,2500,4000,4000,4000
95,8991111112091,C&C DPC 100G,108,PCS,99999,17380,19500,19500,19500
96,8991002104914,KA MOKA 10X32GR,004,PCS,99999,8117,9000,9000,9000
97,8998009010569,ULTRA MILK 200 COKLAT,014,PCS,99999,3342,4000,4000,4000
98,8998009010576,ULTRA MILK 200 STRAWBERI,014,PCS,99999,3342,4000,4000,4000
99,711844160057,ABC JUICE APPLE 250 ML (A,014,PCS,99999,4840,5500,5500,5500
100,711844160071,ABC JUICE JAMBU 250 ML (J,014,PCS,99999,4840,5500,5500,5500
101,711844160033,ABC JUICE LYCHEE 250 ML (,014,PCS,99999,4840,5500,5500,5500
102,711844160118,ABC JUICE MANGGA 250 ML (,014,PCS,99999,4840,5500,5500,5500
103,711844160019,ABC JUICE ORANGE 250 ML (,014,PCS,99999,4840,5500,5500,5500
104,711844160095,ABC JUICE SIRSAK 250 ML (,014,PCS,99999,4840,5500,5500,5500
105,711844162426,ABC ASAM JAWA 250 ML,014,PCS,99999,3378,4000,4000,4000
106,8998009020186,BUAVITA GUAVA 250 ML,014,PCS,99999,5425,6000,6000,6000
107,8998009020216,BUAVITA LYCHEE 250 ML,014,PCS,99999,5425,6000,6000,6000
108,8998009020193,BUAVITA MANGO 250M,014,PCS,99999,5425,6000,6000,6000
109,8998009020179,BUAVITA ORANGE 250 ML,014,PCS,99999,5425,6000,6000,6000
110,8998009020209,BUAVITA SIRSAK 250 ML,014,PCS,99999,5425,6000,6000,6000
111,8992714035046,CALPICO SODA GRAPE 320ML,025,PCS,99999,4500,5500,5500,5500
112,8992714034049,CALPICO SODA MELON 320ML,025,PCS,99999,4500,5500,5500,5500
113,8992714032045,CALPICO SODA ORANGE 330 M,025,PCS,99999,2900,5500,5500,5500
114,8992714033042,CALPICO SODA STRAW.330 ML,025,PCS,99999,4125,5500,5500,5500
115,8992714031048,CALPICO SODA WHITE 320ML,025,PCS,99999,4500,5500,5500,5500
116,8992714046059,CALPICO WATER ANGGUR 200M,025,PCS,99999,0,2500,2500,2500
117,8992714048053,CALPICO WATER APEL 200ML/,025,PCS,99999,1600,2500,2500,2500
118,8992714047056,CALPICO WATER LECI 200ML/,025,PCS,99999,1670,2500,2500,2500
119,8992714045052,CALPICO WATER MANGGA 200M,025,PCS,99999,1475,2500,2500,2500
120,8992714043058,CALPICO WATER MELON 200ML,025,PCS,99999,1475,2500,2500,2500
121,8992714044055,CALPICO WATER ORANGE 200M,025,PCS,99999,1420,2500,2500,2500
122,8992714042051,CALPICO WATER STRAW.200ML,025,PCS,99999,1700,2000,2000,2000
123,8992714041054,CALPICO ASAM MANIS 200ML,025,PCS,99999,1700,2000,2000,2000
124,8992761111014,COCA COLA CAN 330 ML,013,PCS,99999,2167,5000,5000,5000
125,8999999707781,PEPSODENT+WHITENING 190 G,100,PCS,99999,13750,15000,15000,15000
126,8999999713218,PEPSODENT COMPLETE 12 65,100,PCS,99999,3200,3600,3600,3600
127,8992779269905,KIT MULTIGUNA REF 100,113,PCS,99999,6996,9000,9000,9000
128,8992779195006,GLADE DIAMOND COOL WATER,025,PCS,99999,19400,21500,21500,21500
129,8992779184000,GLADE DIAMOND ORANGE 80ML,025,PCS,99999,19400,21500,21500,21500
130,8999908082800,MARINA UV WHITE MILK 200M,106,PCS,99999,7160,8500,8500,8500
131,8992761111045,FANTA STRAWB.CAN 330 ML,013,PCS,99999,2950,5000,5000,5000
132,8996006841018,FRUIT TEA BLACK CURRENT 2,014,PCS,99999,1750,2500,2500,2500
133,8996006822314,FRUIT TEA BLACK CURRENT 3,013,PCS,99999,0,3500,3500,3500
134,8996006773302,FRUIT TEA JAMBU 318 ML KL,013,PCS,99999,0,3500,3500,3500
135,8996006742032,FRUIT TEA JAMBU K.200 ML,014,PCS,99999,1750,2500,2500,2500
136,8996006742018,FRUIT TEA JERUK 200 ML,014,PCS,99999,0,2000,2000,2000
137,8996006753304,FRUIT TEA JERUK 318 ML KL,013,PCS,99999,0,3500,3500,3500
138,8996006841063,FRUIT TEA LYCHEE 200ML,014,PCS,99999,0,2000,2000,2000
139,8996006841087,FRUIT TEA MELON 200ML,014,PCS,99999,0,2000,2000,2000
140,8996006742025,FRUIT TEA STRAW. 200 ML,014,PCS,99999,0,2000,2000,2000
141,8998898809114,KUNYIT ASAM DUS 5X25GR,025,PCS,99999,5406,6500,6500,6500
142,8992802220088,PRENAGEN EMESIS CHOC 200G,033,PCS,99999,40491,42500,42500,42500
143,8998898804119,JAHE WANGI DUS 5X25GR,025,PCS,99999,3520,4000,4000,4000
144,8993176250190,EAGLE TOILET COLOUR BALL,109,PCS,99999,5150,6500,6500,6500
145,8991234433516,MONY ES GRAPE 3'S,025,PCS,99999,2850,3500,3500,3500
146,8991234433417,MONY ES JERUK 3'S,025,PCS,99999,2921,3500,3500,3500
147,8991234433509,MONY ES LYCHEE 3'S,025,PCS,99999,2538,3500,3500,3500
148,8991234433431,MONY ES SIRSAK 3'S,025,PCS,99999,0,3500,3500,3500
149,8991234433424,MONY ES STRAWBERY 3'S,025,PCS,99999,2921,3500,3500,3500
150,137,LIPGLOS CAIR,025,PCS,99999,2188,3500,3500,3500
151,8990800004563,MENTOS SAK BUAH 50 BTR,007,PCS,99999,4500,5000,5000,5000
152,8992779266003,KIT MOTOR SHAMPO 6X15 ML,025,PCS,99999,3100,3500,3500,3500
153,8993417200021,ELLIPS VIT JOJOBA OIL,118,PCS,99999,7500,8500,8500,8500
154,8993417200014,ELLIPS VIT ALOE VERA OIL,118,PCS,99999,7500,8500,8500,8500
155,9556001054005,NESCAFE MOCHA KLG,013,PCS,99999,7091,8000,8000,8000
156,749921005953,NUTRISARI ASO 10 SACHSET,016,PCS,99999,13200,14500,14500,14500
157,1020163,AUTAN KID SACHET ISI 6'S,019,PCS,99999,722,1800,1800,1800
158,749921005250,NUTRISARI KEPROK 350 GR P,025,PCS,99999,0,18700,18700,18700
159,749921006141,NUTRISARI MEXICAN LIME 10,016,PCS,99999,13200,14500,14500,14500
160,749921005236,NUTRISARI MANIS 350 GR PT,025,PCS,99999,14113,23500,23500,23500
161,749921006127,NUTRISARI FLORIDA ORANGE,016,PCS,99999,13200,14500,14500,14500
162,8998899013305,BAYCLIN LANTAI 400ML REF,025,PCS,99999,4150,3900,3900,3900
163,8992761111038,SPRITE CAN 330 ML,013,PCS,99999,2950,5000,5000,5000
164,8998898802115,STMJ COKLAT 5X30GR,025,PCS,99999,8360,9500,9500,9500
165,8998898801118,STMJ GINGSENG 5X30GR,025,PCS,99999,8360,9500,9500,9500
166,4902430997751,OLAY TOTAL WHITE 20 GR OR,025,PCS,99999,10725,12500,12500,12500
167,4902430959049,OLAY TTL WHT EXTRA 40 GR,025,PCS,99999,15035,17500,17500,17500
168,749921000040,TS SYRUP COCOPANDAN 750,025,PCS,99999,25300,27500,27500,27500
169,8998866606417,GIV SOAP WHITE,025,PCS,99999,1675,2000,2000,2000
170,8996006853127,TEBS KLG 330 ML,013,PCS,99999,3958,5000,5000,5000
171,8998009010552,ULTRA FULL CREAM 200 ML,014,PCS,99999,3342,4000,4000,4000
172,8998009010224,ULTRA FULL CREAM 250 ML,014,PCS,99999,4158,5000,5000,5000
173,8998009050060,ULTRA KH 200,014,PCS,99999,2500,3000,3000,3000
174,8998009010248,ULTRA STRAWBERRY 250 ML,014,PCS,99999,4158,5000,5000,5000
175,6926754421813,PONDS REFIL TWC,121,PCS,99999,4600,6000,6000,6000
176,749921101747,TROPICANA SLIM COKLAT 225,033,PCS,99999,21000,29700,29700,29700
177,8992802512022,GOODMIL 6+BM PISANG 120G,031,PCS,99999,16373,18500,18500,18500
178,8992802512015,GOODMIL 6+WORTEL LABU 120,031,PCS,99999,16378,18500,18500,18500
179,1030008,SAGON ASLI,002,PCS,99999,9000,11000,11000,11000
180,8999777819224,NIVEA FF PURESOURCE 50G,105,PCS,99999,12155,13500,13500,13500
181,8999777867249,NIVEA FF 100 SPARKLING,105,PCS,99999,17380,20000,20000,20000
182,8999908034205,HEMAVITON ENERGY DRINK,016,PCS,99999,3275,4000,4000,4000
183,8999908045805,HEMAVITON JRENG BOX 10X4G,016,PCS,99999,5950,7000,7000,7000
184,4142114473168,SIKAT CUCI ETERNA 414,116,PCS,99999,3125,4000,4000,4000
185,8999988888989,BADAX LARUTAN BTL 250ML,012,PCS,99999,2594,3000,3000,3000
186,8999988888972,BADAX LARUTAN BTL 500ML,012,PCS,99999,5313,6000,6000,6000
187,8999988888859,BADAK KALENG ANGGUR,013,PCS,99999,4591,5000,5000,5000
188,8999988888804,BADAK KALENG APEL,013,PCS,99999,4591,5000,5000,5000
189,8999988888842,BADAK KALENG JAMBU,013,PCS,99999,4591,5000,5000,5000
190,8999988888811,BADAK KALENG JERUK,013,PCS,99999,4591,5000,5000,5000
191,8999988888866,BADAK KALENG LECI,013,PCS,99999,4591,5000,5000,5000
192,8999988888835,BADAK KALENG MELON,013,PCS,99999,4591,5000,5000,5000
193,8999988888828,BADAK KALENG STRAW,013,PCS,99999,4591,5000,5000,5000
194,8991102800020,KIRANTI DATANG BULAN,012,PCS,99999,4167,5000,5000,5000
195,8991102900591,KIRANTI PEGAL LINU,012,PCS,99999,4167,5000,5000,5000
196,8886057883665,KRATINGDAENG DRINK,012,PCS,99999,3600,4000,4000,4000
197,8991102900607,KIRANTI SEHAT WANITA+JUIC,012,PCS,99999,5200,6000,6000,6000
198,8996006853424,FRUIT TEA 500 BLAST,012,PCS,99999,5000,5500,5500,5500
199,8991995001115,LIPOVITAN HONEY 150 ML,012,PCS,99999,2600,3000,3000,3000
200,8991995001139,LIPOVITAN JELLY&GINSENG 1,012,PCS,99999,2800,3300,3300,3300
201,8851123212038,M-150 ENERGY DRINK 150 ML,025,PCS,99999,2180,3000,3000,3000
202,8995151170042,GULA ASEM 250ML,014,PCS,99999,4538,5500,5500,5500
203,8997035111110,POCARI SWEAT KALENG 330,013,PCS,99999,4750,5500,5500,5500
204,8994239181789,SARI MURNI REF 1LT,011,PCS,99999,11897,12500,12500,12500
205,749921001023,TS CLASSIC 100S,025,PCS,99999,62150,68000,68000,68000
206,749921001047,TS CLASSIC 25S,017,PCS,99999,19250,21000,21000,21000
207,749921001016,TS CLASSIC 50S,025,PCS,99999,34100,37500,37500,37500
208,10300,TEMPAT SABUN MANDI CALIST,122,PCS,99999,1584,2500,2500,2500
209,089686598025,CHITATO SAPI PNGGANG 40 G,002,PCS,99999,3940,4000,4000,4000
210,8994397000045,LEM FOX TUBE 20 GR,025,PCS,99999,2450,3000,3000,3000
211,8998866800068,NUVO CARI FRESH 250 ML,025,PCS,99999,5900,9000,9000,9000
212,8886008101091,AQUA BOTOL 1500 ML,012,PCS,99999,3308,4500,4500,4500
213,8886008101053,AQUA BOTOL 600 ML,012,PCS,99999,1639,2500,2500,2500
214,8886008101336,AQUA BOTOL 330ML,012,PCS,99999,1214,2000,2000,2000
215,1050023,AQUA GALON,012,PCS,99999,13500,16000,16000,16000
216,1050025,AQUA GELAS 48X240 ML KTN,012,PCS,99999,21850,25000,25000,25000
217,8998866104104,EMERON SHP 180 UNGU,118,PCS,99999,11300,12500,12500,12500
218,749921000835,TS CLASSIC REF 100 GR,025,PCS,99999,22550,25000,25000,25000
219,1050031,VIT GELAS 1DUS,012,PCS,99999,16200,18500,18500,18500
220,711844154506,ABC SPESIAL COCOPANDAN,012,PCS,99999,14167,16500,16500,16500
221,711844150010,ABC SQUASH GRAPE,012,PCS,99999,10418,12500,12500,12500
222,711844150034,ABC SQUASH LYCHEE,012,PCS,99999,10418,12500,12500,12500
223,711844150065,ABC SQUASH MANGGA,012,PCS,99999,10418,12500,12500,12500
224,711844150003,ABC SQUASH ORANGE,012,PCS,99999,10000,11500,11500,11500
225,711844150027,ABC SQUASH NANAS,012,PCS,99999,10418,12500,12500,12500
226,711844150041,ABC SQUASH SIRSAK,012,PCS,99999,10418,12500,12500,12500
227,8998888110114,MARJAN SIRUP COCOPANDAN,037,PCS,99999,17518,18500,18500,18500
228,8998888110817,MARJAN SIRUP LYCHEE,037,PCS,99999,17875,18500,18500,18500
229,8998888110213,MARJAN SIRUP MELON,037,PCS,99999,17518,18500,18500,18500
230,8998888110312,MARJAN SIRUP MOCCA,037,PCS,99999,17875,18500,18500,18500
231,8998888110718,MARJAN SIRUP STRAWBERRY,037,PCS,99999,17875,18500,18500,18500
232,8998888172419,MARJAN SQ FRUIT PUNCH,037,PCS,99999,10312,11000,11000,11000
233,8998888170910,MARJAN SQ ORANGE,037,PCS,99999,10312,11000,11000,11000
234,8998888172723,MARJAN SQ MANGGA,037,PCS,99999,10312,11000,11000,11000
235,8992727002783,BIORE PACK JAPANESE,105,PCS,99999,9295,10500,10500,10500
236,8992388111237,ABC MI AYAM BAWANG,001,PCS,99999,1470,1700,1700,1700
237,8999999196387,ROYCO RASA SAPI 6X8GR,025,PCS,99999,1560,2000,2000,2000
238,8999999196394,ROYCO RASA AYAM 6X8GR,025,PCS,99999,1560,2000,2000,2000
239,8990090102345,SA DWIGUNA TWC SPF 15 KL,108,PCS,99999,30400,38000,38000,38000
240,8990090100068,SA COMP ARO KP,108,PCS,99999,14850,18000,18000,18000
241,0896866812153,TRENZ KRIM PISANG KEJU 42,025,PCS,99999,875,1000,1000,1000
242,8991002101630,ABC SUSU 10X31GR,004,PCS,99999,8800,9500,9500,9500
243,9556001037268,MILO CHOCO BAR 37 GR,028,PCS,99999,2948,3500,3500,3500
244,9556001047175,NESCAFE ORIGINAL KLG,013,PCS,99999,7091,8000,8000,8000
245,4968306479677,KIWI PADAT 17.5 NETRAL,133,PCS,99999,5850,6500,6500,6500
246,8996001440049,ENERGEN COKLAT 10X30GR,004,PCS,99999,10708,12000,12000,12000
247,8992003782453,OB HERBAL 60 ML,017,PCS,99999,8795,10000,10000,10000
248,8991002103535,GOOD DAY ORIGINAL,004,PCS,99999,9328,10000,10000,10000
249,8991002103238,GOOD DAY MOCHACINO,004,PCS,99999,9328,10000,10000,10000
250,8991002103436,GOOD DAY COOLIN,004,PCS,99999,9328,10000,10000,10000
251,8991002103337,GOOD DAY VANILA,004,PCS,99999,9328,10000,10000,10000
252,8991002103931,GOOD DAY CARREBIAN,004,PCS,99999,9328,10000,10000,10000
253,8991002105423,KA KOPI 165 GR,004,PCS,99999,10175,11000,11000,11000
254,8991002105409,KA KOPI 380 GR,004,PCS,99999,17967,19500,19500,19500
255,8991002105485,KA MIX KOPI+GULA 10X25GR,004,PCS,99999,8983,9500,9500,9500
256,8991002105676,KA KOPI+SUSU 10X32GR,004,PCS,99999,8117,9000,9000,9000
257,8992797110036,KEPALA JENGGOT 100GR,036,PCS,99999,7000,8000,8000,8000
258,8992797150070,KEPALA JENGGOT SASHET,036,PCS,99999,2500,3500,3500,3500
259,8992797380248,KEPALA JENGGOT KOPI JAHE,025,PCS,99999,4700,1000,1000,1000
260,8992797730135,KEPALA JENGGOT LEMON TEA,025,PCS,99999,0,7500,7500,7500
261,8992797830149,KEPALA DJ.BLACKCURRANT'12,025,PCS,99999,5500,7500,7500,7500
262,8995151160029,SLIMMING TEA ISI 15,036,PCS,99999,17021,20000,20000,20000
263,8995151160012,SLIMMING TEA ISI 30,036,PCS,99999,34939,38500,38500,38500
264,8992696403413,NESCAFE CLASSIC BAG 50 GR,004,PCS,99999,8120,9000,9000,9000
265,8992696400924,NESCAFE CLASSIC BOTOL 100,012,PCS,99999,32667,36000,36000,36000
266,8850124006653,COFFEEMATE 80 GR,034,PCS,99999,5773,6500,6500,6500
267,8999999195649,SARIWANGI ASLI 25X1.85GR,036,PCS,99999,4600,5000,5000,5000
268,8886007811014,TEH BOTOL HIJAU 10'S KECI,025,PCS,99999,2150,2300,2300,2300
269,8886007811021,TEH CAP BOTOL SEDUH,025,PCS,99999,1500,1600,1600,1600
270,8886007811410,POCI CELUP ASLI 25 BAG,036,PCS,99999,3800,4500,4500,4500
271,8886007811113,POCI CELUP VANILA 25 BAG,036,PCS,99999,3800,4500,4500,4500
272,8886007811533,SOSRO CELUP 15',036,PCS,99999,2400,3000,3000,3000
273,8886007811045,TEH SOSRO JASMINE TEA PRE,012,PCS,99999,3750,5000,5000,5000
274,8992780030174,TJATOET CELUP VANILA 25,036,PCS,99999,4000,4500,4500,4500
275,8992780030099,TJATOET CELUP ASLI 25,036,PCS,99999,4000,4500,4500,4500
276,4800318407692,SENSODYNE ORIGINAL 25 GR,100,PCS,99999,4800,6000,6000,6000
277,8992936115045,TONG TJI BLACK TEA 25,036,PCS,99999,4300,5000,5000,5000
278,8886015611255,STIKKO FGR CKL,025,PCS,99999,850,1000,1000,1000
279,8992959508060,SWEETY DIAPERS XL16,023,PCS,99999,28150,31000,31000,31000
280,8991115018108,BIG BABOL STIK GRAPE,007,PCS,99999,1293,1500,1500,1500
281,8992222051422,GATSBY COL WOODY 75ML,107,PCS,99999,7417,8500,8500,8500
282,8994591006805,CANESTEN 3 G,025,PCS,99999,6990,9000,9000,9000
283,8999999710873,PEPSODENT HERBAL 120 GR,100,PCS,99999,8800,9500,9500,9500
284,2010064,PEYEK UDANG KCL,002,PCS,99999,0,2500,2500,2500
285,1002,KAOS TANGAN,130,PCS,99999,10000,10000,10000,10000
286,8992775210109,GARUDA ATOM 200 RASA BAWA,002,PCS,99999,10750,12000,12000,12000
287,8992775210215,GARUDA ATOM PEDAS 250GR,002,PCS,99999,14348,15800,15800,15800
288,8992775110133,GARUDA KC.GARING 80 GR,002,PCS,99999,2675,3000,3000,3000
289,8992775110102,GARUDA KC.KULIT 900GR,002,PCS,99999,43461,48000,48000,48000
290,8992775110126,GARUDA KC KULIT 250GR,002,PCS,99999,10458,11500,11500,11500
291,8992775110119,GARUDA KC.KULIT 450GR,002,PCS,99999,24557,27500,27500,27500
292,8992775112137,GARUDA RS BAWANG 100G,002,PCS,99999,7401,8000,8000,8000
293,8992775112120,GARUDA RS BAWANG 250G,002,PCS,99999,15378,17000,17000,17000
294,8992775212110,GARUDA KC.TELUR 100 GR,002,PCS,99999,4992,5500,5500,5500
295,8992775212103,GARUDA KC.TELUR 250 GR,002,PCS,99999,11951,13000,13000,13000
296,8992775204009,GARUDA KC ATOM 130G,002,PCS,99999,5697,6500,6500,6500
297,8991001242617,TOP CAPPUCINO 13 GR,028,PCS,99999,400,500,500,500
298,4968306479592,KIWI PADAT 45ML BROWN,133,PCS,99999,12600,14000,14000,14000
299,8991001780928,TWISTER 45 CAPPUCINO,028,PCS,99999,4114,5000,5000,5000
300,8992775217016,GARUDA KEDELAI IJO 75GR,002,PCS,99999,4437,5000,5000,5000
301,8992775217030,GARUDA KEDELE PEDAS 75GR,002,PCS,99999,4437,5000,5000,5000
302,8992727002479,ATTACK SOFTENER 800G,103,PCS,99999,16995,18500,18500,18500
303,8886015401030,NYAM NYAM 25 STICK COK,002,PCS,99999,2588,3000,3000,3000
304,8886015405106,NYAM NYAM MISTER CHOCO 28,003,PCS,99999,2588,3000,3000,3000
305,8886015409289,NYAM-NYAM STICK COK,003,PCS,99999,2588,3000,3000,3000
306,8886015414061,NYAM-NYAM 18 BUBBLE COK,002,PCS,99999,2588,3000,3000,3000
307,8886015403034,NYAM-NYAM STRAWBERRY 30 G,003,PCS,99999,2588,3000,3000,3000
308,8886015402037,NYAM-NYAM COK RAINBOW,003,PCS,99999,2588,3000,3000,3000
309,8886013237600,POTATO TUBE BBQ 12 GR,025,PCS,99999,0,1000,1000,1000
